Gene_ID,Gene_symbol,Entrez_ID,Chr,Start,End,Middle,Strand
ENSMUSG00000029380,Cxcl1,14825,5,90.891241,90.893115,90.892178,+
ENSMUSG00000029381,Shroom3,27428,5,92.683435,92.965318,92.8243765,+
ENSMUSG00000029384,2010109A12Rik,75610,5,93.206518,93.213475,93.2099965,+
ENSMUSG00000029385,Ccng2,12452,5,93.267257,93.276231,93.271744,+
ENSMUSG00000029386,Tctn2,1915228,5,124.598749,124.627738,124.6132435,+
ENSMUSG00000029387,Gtf2h3,209357,5,124.57914,124.59768,124.58841,+
ENSMUSG00000029388,Eif2b1,209354,5,124.570213,124.579131,124.574672,-
ENSMUSG00000029389,Ddx55,67848,5,124.552864,124.56966,124.561262,+
ENSMUSG00000029390,Tmed2,56334,5,124.540695,124.550506,124.5456005,+
ENSMUSG00000029392,Rilpl1,75695,5,124.49308,124.531391,124.5122355,-
ENSMUSG00000029394,Cdk2ap1,13445,5,124.345417,124.363082,124.3542495,-
ENSMUSG00000029397,Rchy1,68098,5,91.948904,91.963068,91.955986,-
ENSMUSG00000029401,Rilpl2,80291,5,124.463265,124.478366,124.4708155,-
ENSMUSG00000029402,Snrnp35,76167,5,124.483134,124.491124,124.487129,+
ENSMUSG00000029403,Cdkl2,53886,5,92.006074,92.043883,92.0249785,-
ENSMUSG00000029404,Arl6ip4,65105,5,124.116089,124.118196,124.1171425,+
ENSMUSG00000029405,G3bp2,23881,5,92.052146,92.083719,92.0679325,-
ENSMUSG00000029406,Pitpnm2,19679,5,124.11869,124.24976,124.184225,-
ENSMUSG00000029407,Uso1,56041,5,92.137938,92.202798,92.170368,+
ENSMUSG00000029408,Abcb9,56325,5,124.06153,124.095798,124.078664,-
ENSMUSG00000029410,Ppef2,19023,5,92.226679,92.256278,92.2414785,-
ENSMUSG00000029413,Naaa,67111,5,92.257659,92.27817,92.2679145,-
ENSMUSG00000029414,Kntc1,208628,5,123.749716,123.821593,123.7856545,+
ENSMUSG00000029415,Sdad1,231452,5,92.28401,92.310479,92.2972445,-
ENSMUSG00000029416,Slc15a4,100561,5,127.595664,127.632897,127.6142805,-
ENSMUSG00000029417,Cxcl9,17329,5,92.321347,92.328079,92.324713,-
ENSMUSG00000029420,Rimbp2,231760,5,128.757791,128.953486,128.8556385,-
ENSMUSG00000029422,Rsrc2,208606,5,123.728426,123.749414,123.73892,-
ENSMUSG00000029423,Piwil1,57749,5,128.702524,128.755474,128.728999,+
ENSMUSG00000029426,Scarb2,12492,5,92.441314,92.506833,92.4740735,-
ENSMUSG00000029427,Zcchc8,70650,5,123.698294,123.7211,123.709697,-
ENSMUSG00000029428,Stx2,13852,5,128.984557,129.008574,128.9965655,-
ENSMUSG00000029430,Ran,19384,5,129.020069,129.024323,129.022196,+
ENSMUSG00000029431,B3gnt4,231727,5,123.51046,123.511882,123.511171,+
ENSMUSG00000029432,Gbas,14467,5,129.725063,129.758327,129.741695,+
ENSMUSG00000029433,Diablo,66593,5,123.509765,123.525488,123.5176265,-
ENSMUSG00000029434,Vps33a,77573,5,123.528659,123.573038,123.5508485,-
ENSMUSG00000029436,Mmp17,23948,5,129.584169,129.611099,129.597634,+
ENSMUSG00000029438,Bcl7a,77045,5,123.343834,123.374992,123.359413,+
ENSMUSG00000029439,Sfswap,231769,5,129.501221,129.571384,129.5363025,+
ENSMUSG00000029440,Psmd9,67151,5,123.169413,123.250131,123.209772,+
ENSMUSG00000029442,Wdr66,1918495,5,123.252102,123.327484,123.289793,+
ENSMUSG00000029445,Hpd,15445,5,123.171807,123.182727,123.177267,-
ENSMUSG00000029446,Psph,100678,5,129.765558,129.787449,129.7765035,-
ENSMUSG00000029447,Cct6a,107943,5,129.786998,129.846371,129.8166845,+
ENSMUSG00000029449,Rhof,23912,5,123.103044,123.132692,123.117868,-
ENSMUSG00000029452,Tmem116,77462,5,121.451893,121.524183,121.488038,+
ENSMUSG00000029454,Mapkapk5,17165,5,121.525038,121.545905,121.5354715,-
ENSMUSG00000029455,Aldh2,11669,5,121.566027,121.593824,121.5799255,-
ENSMUSG00000029456,Acad10,71985,5,121.621026,121.660514,121.64077,-
ENSMUSG00000029458,Brap,72399,5,121.660563,121.687256,121.6739095,+
ENSMUSG00000029461,Fam168a,319604,7,100.706635,100.841656,100.7741455,+
ENSMUSG00000029462,Vps29,56433,5,122.354369,122.364984,122.3596765,+
ENSMUSG00000029463,Fam216a,68948,5,122.36458,122.372364,122.368472,-
ENSMUSG00000029464,Gpn3,68080,5,122.371876,122.382902,122.377389,+
ENSMUSG00000029465,Arpc3,56378,5,122.391878,122.414184,122.403031,+
ENSMUSG00000029466,Anapc7,56317,5,122.421693,122.444912,122.4333025,+
ENSMUSG00000029467,Atp2a2,11938,5,122.453513,122.502225,122.477869,-
ENSMUSG00000029468,P2rx7,18439,5,122.643911,122.691432,122.6676715,+
ENSMUSG00000029469,Ift81,12589,5,122.550204,122.614518,122.582361,-
ENSMUSG00000029470,P2rx4,18438,5,122.707544,122.729738,122.718641,+
ENSMUSG00000029471,Camkk2,207565,5,122.73117,122.779409,122.7552895,-
ENSMUSG00000029472,Anapc5,59008,5,122.787459,122.821339,122.804399,-
ENSMUSG00000029474,Rnf34,80751,5,122.850048,122.871291,122.8606695,+
ENSMUSG00000029475,Kdm2b,30841,5,122.870665,122.989823,122.930244,-
ENSMUSG00000029478,Ncor2,20602,5,125.017153,125.179219,125.098186,-
ENSMUSG00000029480,Dhx37,208144,5,125.413858,125.434121,125.4239895,-
ENSMUSG00000029482,Aacs,78894,5,125.475814,125.51741,125.496612,+
ENSMUSG00000029484,Anxa3,11745,5,96.793339,96.845966,96.8196525,+
ENSMUSG00000029486,Mrpl1,94061,5,96.209493,96.266727,96.23811,+
ENSMUSG00000029490,Mfsd7a,243197,5,108.441054,108.448891,108.4449725,-
ENSMUSG00000029499,Pxmp2,19301,5,110.274282,110.286186,110.280234,-
ENSMUSG00000029500,Pgam5,72542,5,110.25913,110.269913,110.2645215,-
ENSMUSG00000029501,Ankle2,71782,5,110.231004,110.256651,110.2438275,+
ENSMUSG00000029502,Golga3,269682,5,110.176701,110.22647,110.2015855,+
ENSMUSG00000029504,Ddx51,69663,5,110.653451,110.660496,110.6569735,+
ENSMUSG00000029505,Ep400,75560,5,110.664373,110.770717,110.717545,-
ENSMUSG00000029507,Pus1,56361,5,110.773667,110.780659,110.777163,-
ENSMUSG00000029510,Gpc2,71951,5,138.273655,138.280005,138.27683,-
ENSMUSG00000029512,Ulk1,22241,5,110.784488,110.810097,110.7972925,-
ENSMUSG00000029513,Prkab1,19079,5,116.013586,116.024508,116.019047,-
ENSMUSG00000029516,Cit,12704,5,115.845278,116.008947,115.9271125,+
ENSMUSG00000029518,Rab35,77407,5,115.631908,115.647736,115.639822,+
ENSMUSG00000029521,Chek2,50883,5,110.839979,110.874145,110.857062,+
ENSMUSG00000029524,Sirt4,75387,5,115.47801,115.484725,115.4813675,-
ENSMUSG00000029528,Pxn,19303,5,115.506676,115.555987,115.5313315,+
ENSMUSG00000029530,Ccr9,12769,9,123.678439,123.783457,123.730948,+
ENSMUSG00000029534,St7,64213,6,17.692933,17.943025,17.817979,+
ENSMUSG00000029535,Triap1,69076,5,115.341225,115.343569,115.342397,+
ENSMUSG00000029536,Gatc,384281,5,115.333239,115.341178,115.3372085,-
ENSMUSG00000029538,Srsf9,108014,5,115.327177,115.33308,115.3301285,+
ENSMUSG00000029544,Cabp1,29867,5,115.168689,115.194381,115.181535,-
ENSMUSG00000029545,Acads,11409,5,115.110299,115.119346,115.1148225,-
ENSMUSG00000029547,Ints1,68510,5,139.751282,139.775674,139.763478,-
ENSMUSG00000029550,Sppl3,74585,5,115.011137,115.09879,115.0549635,+
ENSMUSG00000029551,Psmg3,66506,5,139.823592,139.826885,139.8252385,-
ENSMUSG00000029552,Tes,21753,6,17.065149,17.105828,17.0854885,+
ENSMUSG00000029553,Tfec,21426,6,16.833373,16.898441,16.865907,-
ENSMUSG00000029554,Mad1l1,17120,5,140.008689,140.321552,140.1651205,-
ENSMUSG00000029556,Hnf1a,21405,5,114.94898,114.971094,114.960037,-
ENSMUSG00000029557,Ftsj2,68017,5,140.327674,140.331898,140.329786,-
ENSMUSG00000029559,2210016L21Rik,72357,5,114.942158,114.949783,114.9459705,+
ENSMUSG00000029560,Snx8,231834,5,140.340299,140.389262,140.3647805,-
ENSMUSG00000029561,Oasl2,23962,5,114.896936,114.912234,114.904585,+
ENSMUSG00000029563,Foxp2,114142,6,14.901349,15.441977,15.171663,+
ENSMUSG00000029569,Tmem168,101118,6,13.580687,13.6081,13.5943935,-
ENSMUSG00000029570,Lfng,16848,5,140.60732,140.615545,140.6114325,+
ENSMUSG00000029571,Tmem106b,71900,6,13.069759,13.089269,13.079514,+
ENSMUSG00000029575,Mmab,77697,5,114.431034,114.44406,114.437547,-
ENSMUSG00000029576,Radil,231858,5,142.484839,142.551098,142.5179685,-
ENSMUSG00000029577,Ube3b,117146,5,114.380607,114.421169,114.400888,+
ENSMUSG00000029578,Wipi2,74781,5,142.627698,142.670588,142.649143,+
ENSMUSG00000029580,Actb,11461,5,142.903115,142.906754,142.9049345,-
ENSMUSG00000029581,Fscn1,14086,5,142.960343,142.973185,142.966764,+
ENSMUSG00000029587,Zfp12,231866,5,143.235163,143.248834,143.2419985,+
ENSMUSG00000029591,Ung,22256,5,114.130386,114.139323,114.1348545,+
ENSMUSG00000029592,Usp30,100756,5,114.065461,114.12472,114.0950905,+
ENSMUSG00000029594,Rbm19,74111,5,120.116465,120.198981,120.157723,+
ENSMUSG00000029596,Sdsl,257635,5,120.458186,120.47281,120.465498,-
ENSMUSG00000029597,Sds,231691,5,120.476526,120.483932,120.480229,+
ENSMUSG00000029598,Plbd2,71772,5,120.483282,120.503625,120.4934535,-
ENSMUSG00000029599,Ddx54,71990,5,120.612739,120.628592,120.6206655,+
ENSMUSG00000029600,Rita1,100764,5,120.594305,120.612589,120.603447,-
ENSMUSG00000029601,Iqcd,75732,5,120.589016,120.607118,120.598067,+
ENSMUSG00000029602,Rasal1,19415,5,120.648812,120.679597,120.6642045,+
ENSMUSG00000029603,Dtx1,14357,5,120.680202,120.711927,120.6960645,-
ENSMUSG00000029605,Oas1b,23961,5,120.812635,120.824163,120.818399,+
ENSMUSG00000029607,Ankrd61,66729,5,143.890741,143.897685,143.894213,-
ENSMUSG00000029608,Rph3a,19894,5,120.940499,121.010092,120.9752955,-
ENSMUSG00000029610,Aimp2,231872,5,143.902704,143.909847,143.9062755,-
ENSMUSG00000029613,Eif2ak1,15467,5,143.817788,143.904251,143.8610195,+
ENSMUSG00000029614,Rpl6,19988,5,121.204481,121.209241,121.206861,+
ENSMUSG00000029616,Erp29,67397,5,121.42859,121.452506,121.440548,-
ENSMUSG00000029617,Ccz1,231874,5,143.987909,144.014877,144.001393,-
ENSMUSG00000029621,Arpc1a,56443,5,145.08383,145.108761,145.0962955,+
ENSMUSG00000029622,Arpc1b,11867,5,145.114215,145.130705,145.12246,+
ENSMUSG00000029623,Pdap1,231887,5,145.128769,145.140238,145.1345035,-
ENSMUSG00000029624,Ptcd1,71799,5,145.147514,145.167108,145.157311,-
ENSMUSG00000029625,Cpsf4,54188,5,145.167213,145.182041,145.174627,+
ENSMUSG00000029627,Zkscan14,67235,5,145.194946,145.201868,145.198407,-
ENSMUSG00000029629,Phf14,75725,6,11.907809,12.081205,11.994507,+
ENSMUSG00000029630,Cyp3a25,56388,5,145.977194,146.009618,145.993406,-
ENSMUSG00000029632,Ndufa4,17992,6,11.900292,11.907497,11.9038945,-
ENSMUSG00000029634,Rnf6,74132,5,146.209192,146.221555,146.2153735,-
ENSMUSG00000029635,Cdk8,264064,5,146.23123,146.302874,146.267052,+
ENSMUSG00000029636,Wasf3,245880,5,146.384985,146.473615,146.4293,+
ENSMUSG00000029638,Glcci1,170772,6,8.5096,8.597548,8.553574,+
ENSMUSG00000029640,Usp12,22217,5,146.734809,146.795006,146.7649075,-
ENSMUSG00000029641,Rasl11a,68895,5,146.845071,146.847726,146.8463985,+
ENSMUSG00000029642,Polr1d,20018,5,147.07705,147.111597,147.0943235,+
ENSMUSG00000029647,Pan3,72587,5,147.430161,147.548502,147.4893315,+
ENSMUSG00000029648,Flt1,14254,5,147.561604,147.726011,147.6438075,-
ENSMUSG00000029649,Pomp,66537,5,147.860461,147.876456,147.8684585,+
ENSMUSG00000029650,Slc46a3,71706,5,147.878437,147.894815,147.886626,-
ENSMUSG00000029651,Mtus2,77521,5,147.95732,148.316065,148.1366925,+
ENSMUSG00000029655,N4bp2l2,381695,5,150.608007,150.666183,150.637095,-
ENSMUSG00000029656,C8b,110382,4,104.766317,104.804548,104.7854325,+
ENSMUSG00000029657,Hsph1,15505,5,149.614287,149.636376,149.6253315,-
ENSMUSG00000029658,Wdr95,381693,5,149.528679,149.611894,149.5702865,+
ENSMUSG00000029659,Medag,70717,5,149.411749,149.431723,149.421736,+
ENSMUSG00000029661,Col1a2,12843,6,4.504814,4.541544,4.523179,+
ENSMUSG00000029664,Tfpi2,21789,6,3.962595,3.988919,3.975757,-
ENSMUSG00000029669,Tspan12,269831,6,21.771395,21.852515,21.811955,-
ENSMUSG00000029670,Ing3,71777,6,21.949571,21.976038,21.9628045,+
ENSMUSG00000029671,Wnt16,93735,6,22.288227,22.298522,22.2933745,+
ENSMUSG00000029672,Fam3c,27999,6,22.30652,22.356243,22.3313815,-
ENSMUSG00000029673,Auts2,1919847,5,131.437333,132.543344,131.9903385,-
ENSMUSG00000029674,Limk1,16885,5,134.656039,134.688598,134.6723185,-
ENSMUSG00000029675,Eln,13717,5,134.702593,134.747323,134.724958,-
ENSMUSG00000029676,Pot1a,101185,6,25.743737,25.809246,25.7764915,-
ENSMUSG00000029681,Bcl7b,12054,5,135.168283,135.181855,135.175069,+
ENSMUSG00000029683,Lmod2,93677,6,24.597762,24.605414,24.601588,+
ENSMUSG00000029684,Wasl,73178,6,24.613805,24.665009,24.639407,-
ENSMUSG00000029685,Asb15,78910,6,24.528144,24.573164,24.550654,+
ENSMUSG00000029686,Cul1,26965,6,47.453398,47.526139,47.4897685,+
ENSMUSG00000029687,Ezh2,14056,6,47.530139,47.595341,47.56274,-
ENSMUSG00000029695,Aass,30956,6,23.072173,23.132986,23.1025795,-
ENSMUSG00000029699,Ssc4d,109267,5,135.960211,135.974531,135.967371,-
ENSMUSG00000029700,Slc13a1,55961,6,24.088283,24.168092,24.1281875,-
ENSMUSG00000029701,Rbm28,68272,6,29.123576,29.165006,29.144291,-
ENSMUSG00000029703,Lrwd1,71735,5,136.122772,136.136074,136.129423,-
ENSMUSG00000029705,Cux1,13047,5,136.248135,136.56749,136.4078125,-
ENSMUSG00000029708,Gcc1,74375,6,28.416091,28.42839,28.4222405,-
ENSMUSG00000029710,Ephb4,13846,5,137.350109,137.378669,137.364389,+
ENSMUSG00000029713,Gnb2,14693,5,137.528127,137.53351,137.5308185,-
ENSMUSG00000029714,Gigyf1,57330,5,137.518548,137.527935,137.5232415,+
ENSMUSG00000029715,Pop7,74097,5,137.501438,137.502518,137.501978,-
ENSMUSG00000029716,Tfr2,50765,5,137.56984,137.587481,137.5786605,+
ENSMUSG00000029718,Pcolce,18542,5,137.605103,137.613784,137.6094435,-
ENSMUSG00000029720,Gm20605,5306917,5,137.629175,137.642899,137.636037,+
ENSMUSG00000029722,Agfg2,231801,5,137.650463,137.684726,137.6675945,-
ENSMUSG00000029723,Tsc22d4,78829,5,137.74573,137.76845,137.75709,+
ENSMUSG00000029725,Ppp1r35,69871,5,137.778849,137.78011,137.7794795,+
ENSMUSG00000029726,Mepce,231803,5,137.781906,137.787655,137.7847805,-
ENSMUSG00000029727,Cyp3a13,13113,5,137.892932,137.921619,137.9072755,-
ENSMUSG00000029729,Zkscan1,74570,5,138.085084,138.107822,138.096453,+
ENSMUSG00000029730,Mcm7,17220,5,138.164583,138.172422,138.1685025,-
ENSMUSG00000029735,Tpk1,29807,6,43.345001,43.666278,43.5056395,-
ENSMUSG00000029752,Asns,27053,6,7.675169,7.693254,7.6842115,-
ENSMUSG00000029755,Dlx5,13395,6,6.877805,6.882085,6.879945,-
ENSMUSG00000029757,Dync1i1,13426,6,5.725639,6.028039,5.876839,+
ENSMUSG00000029759,Pon3,269823,6,5.220852,5.256286,5.238569,-
ENSMUSG00000029761,Cald1,109624,6,34.5985,34.775473,34.6869865,+
ENSMUSG00000029762,Akr1b8,14187,6,34.354119,34.368463,34.361291,+
ENSMUSG00000029763,Exoc4,20336,6,33.249085,33.973979,33.611532,+
ENSMUSG00000029765,Plxna4,243743,6,32.144268,32.588192,32.36623,-
ENSMUSG00000029767,Calu,12321,6,29.348069,29.37711,29.3625895,+
ENSMUSG00000029769,Ccdc136,232664,6,29.396309,29.426994,29.4116515,+
ENSMUSG00000029771,Irf5,27056,6,29.526625,29.541871,29.534248,+
ENSMUSG00000029772,Ahcyl2,74340,6,29.768011,29.91231,29.8401605,+
ENSMUSG00000029775,Klhdc10,76788,6,30.401868,30.455179,30.4285235,+
ENSMUSG00000029776,Hibadh,58875,6,52.546228,52.640389,52.5933085,-
ENSMUSG00000029777,Gars,353172,6,55.038007,55.0795,55.0587535,+
ENSMUSG00000029778,Adcyap1r1,11517,6,55.451978,55.501451,55.4767145,+
ENSMUSG00000029780,Nt5c3,107569,6,56.8824,56.923932,56.903166,-
ENSMUSG00000029781,Fkbp9,27055,6,56.832059,56.879358,56.8557085,+
ENSMUSG00000029782,Tmem209,72649,6,30.479053,30.509783,30.494418,-
ENSMUSG00000029787,Avl9,78937,6,56.714899,56.761912,56.7384055,+
ENSMUSG00000029790,Cep41,83922,6,30.653457,30.693749,30.673603,-
ENSMUSG00000029797,Sspo,243369,6,48.448229,48.50125,48.4747395,+
ENSMUSG00000029798,Herc6,67138,6,57.581,57.664632,57.622816,+
ENSMUSG00000029802,Abcg2,26357,6,58.584523,58.695676,58.6400995,+
ENSMUSG00000029804,Herc3,73998,6,58.831465,58.920398,58.8759315,+
ENSMUSG00000029810,Tmem176b,65963,6,48.833818,48.841496,48.837657,-
ENSMUSG00000029814,Igf2bp3,140488,6,49.085223,49.214957,49.15009,-
ENSMUSG00000029815,Malsu1,75593,6,49.073795,49.086751,49.080273,+
ENSMUSG00000029816,Gpnmb,93695,6,49.036546,49.070929,49.0537375,+
ENSMUSG00000029817,Tra2a,101214,6,49.243924,49.264033,49.2539785,-
ENSMUSG00000029821,Dfna5,54722,6,50.188888,50.263862,50.226375,-
ENSMUSG00000029822,Osbpl3,71720,6,50.29333,50.456201,50.3747655,-
ENSMUSG00000029823,Luc7l2,192196,6,38.551334,38.60947,38.580402,+
ENSMUSG00000029826,Zc3hav1,78781,6,38.305286,38.354603,38.3299445,-
ENSMUSG00000029828,4921507P07Rik,70821,6,50.573302,50.596632,50.584967,-
ENSMUSG00000029830,Svopl,320590,6,37.983739,38.046996,38.0153675,-
ENSMUSG00000029832,Nfe2l3,18025,6,51.43267,51.458768,51.445719,+
ENSMUSG00000029833,Trim24,21848,6,37.870811,37.966296,37.9185535,+
ENSMUSG00000029836,Cbx3,12417,6,51.47036,51.483704,51.477032,+
ENSMUSG00000029838,Ptn,19242,6,36.714929,36.81022,36.7625745,-
ENSMUSG00000029840,Mtpn,14489,6,35.508906,35.539888,35.524397,-
ENSMUSG00000029843,Slc13a4,243755,6,35.267957,35.308131,35.288044,-
ENSMUSG00000029844,Hoxa1,15394,6,52.15559,52.158317,52.1569535,-
ENSMUSG00000029851,Tcaf2,232748,6,42.623016,42.645254,42.634135,-
ENSMUSG00000029859,Epha1,13835,6,42.358487,42.373268,42.3658775,-
ENSMUSG00000029860,Zyx,22793,6,42.34963,42.360213,42.3549215,+
ENSMUSG00000029861,Fam131b,76156,6,42.315312,42.324643,42.3199775,-
ENSMUSG00000029862,Clcn1,12723,6,42.286685,42.315756,42.3012205,+
ENSMUSG00000029863,Casp2,12366,6,42.264985,42.282508,42.2737465,+
ENSMUSG00000029864,Gstk1,76263,6,42.245935,42.250447,42.248191,+
ENSMUSG00000029869,Ephb6,13848,6,41.605482,41.620509,41.6129955,+
ENSMUSG00000029875,Ccdc184,239650,15,98.167806,98.170134,98.16897,+
ENSMUSG00000029910,Mad2l1,56150,6,66.53539,66.54722,66.541305,+
ENSMUSG00000029911,Ssbp1,381760,6,40.471352,40.4847,40.478026,+
ENSMUSG00000029913,Prdm5,70779,6,65.778988,65.93701,65.857999,+
ENSMUSG00000029915,Clec5a,23845,6,40.574894,40.585821,40.5803575,-
ENSMUSG00000029916,Agk,69923,6,40.325172,40.396762,40.360967,+
ENSMUSG00000029918,Mrps33,14548,6,39.801804,39.810988,39.806396,-
ENSMUSG00000029919,Hpgds,54486,6,65.117293,65.144908,65.1311005,-
ENSMUSG00000029920,Smarcad1,13990,6,65.042583,65.116061,65.079322,+
ENSMUSG00000029922,Mkrn1,54484,6,39.397804,39.420462,39.409133,-
ENSMUSG00000029923,Rab19,19331,6,39.381175,39.39038,39.3857775,+
ENSMUSG00000029924,Slc37a3,72144,6,39.334773,39.377675,39.356224,-
ENSMUSG00000029925,Tbxas1,21391,6,38.875404,39.084585,38.9799945,+
ENSMUSG00000029992,Gfpt1,14583,6,87.042846,87.092197,87.0675215,+
ENSMUSG00000029993,Nfu1,56748,6,87.009236,87.028461,87.0188485,+
ENSMUSG00000029994,Anxa4,11746,6,86.73684,86.793584,86.765212,-
ENSMUSG00000029998,Pcyox1,66881,6,86.386006,86.397154,86.39158,-
ENSMUSG00000029999,Tgfa,21802,6,86.195223,86.275719,86.235471,+
ENSMUSG00000030000,Add2,11519,6,86.028681,86.124409,86.076545,+
ENSMUSG00000030002,Dusp11,72102,6,85.942268,85.961667,85.9519675,-
ENSMUSG00000030004,Nat8,68396,6,85.830388,85.832082,85.831235,-
ENSMUSG00000030007,Cct7,12468,6,85.451514,85.468475,85.4599945,+
ENSMUSG00000030008,Pradc1,73327,6,85.44681,85.45197,85.44939,-
ENSMUSG00000030016,Zfp638,18139,6,83.867109,83.98955,83.9283295,+
ENSMUSG00000030019,Fbxl14,101358,6,119.479668,119.48263,119.481149,+
ENSMUSG00000030020,Prickle2,243548,6,92.370908,92.706155,92.5385315,-
ENSMUSG00000030022,Adamts9,101401,6,92.772699,92.943492,92.8580955,-
ENSMUSG00000030029,Lrig1,16206,6,94.604529,94.700158,94.6523435,-
ENSMUSG00000030030,1700003E16Rik,71837,6,83.156404,83.162945,83.1596745,+
ENSMUSG00000030031,Kbtbd8,243574,6,95.11724,95.12979,95.123515,+
ENSMUSG00000030032,Wdr54,75659,6,83.149361,83.156397,83.152879,-
ENSMUSG00000030034,Ino80b,70020,6,83.121765,83.125431,83.123598,-
ENSMUSG00000030035,Wbp1,22377,6,83.119044,83.121559,83.1203015,-
ENSMUSG00000030036,Mogs,57377,6,83.115496,83.118898,83.117197,+
ENSMUSG00000030037,Mrpl53,68499,6,83.10904,83.109939,83.1094895,+
ENSMUSG00000030041,M1ap,110958,6,82.946902,83.030309,82.9886055,+
ENSMUSG00000030042,Pole4,66979,6,82.618992,82.705365,82.6621785,-
ENSMUSG00000030043,Tacr1,21336,6,82.402334,82.560104,82.481219,+
ENSMUSG00000030045,Mrpl19,56284,6,81.957851,81.965958,81.9619045,-
ENSMUSG00000030046,Bmp10,12154,6,87.428994,87.437677,87.4333355,+
ENSMUSG00000030047,Arhgap25,232201,6,87.458545,87.533259,87.495902,-
ENSMUSG00000030048,Gkn3,68888,6,87.383256,87.388935,87.3860955,-
ENSMUSG00000030051,Aplf,72103,6,87.628424,87.672193,87.6503085,-
ENSMUSG00000030055,Rab43,69834,6,87.788853,87.812164,87.8005085,-
ENSMUSG00000030056,Isy1,57905,6,87.814269,87.838798,87.8265335,-
ENSMUSG00000030057,Cnbp,12785,6,87.842615,87.851106,87.8468605,-
ENSMUSG00000030058,Copg1,54161,6,87.887814,87.913595,87.9007045,+
ENSMUSG00000030059,Tmf1,232286,6,97.152997,97.179122,97.1660595,-
ENSMUSG00000030060,Hmces,232210,6,87.913935,87.936629,87.925282,+
ENSMUSG00000030061,Uba3,22200,6,97.18367,97.205647,97.1946585,-
ENSMUSG00000030062,Rpn1,103963,6,88.084482,88.105304,88.094893,+
ENSMUSG00000030064,Frmd4b,232288,6,97.286867,97.617541,97.452204,-
ENSMUSG00000030067,Foxp1,108655,6,98.925338,99.522721,99.2240295,-
ENSMUSG00000030068,Gm20696,5313143,6,99.257484,99.666797,99.4621405,-
ENSMUSG00000030074,Gxylt2,232313,6,100.704734,100.810913,100.7578235,+
ENSMUSG00000030077,Chl1,12661,6,103.510586,103.750211,103.6303985,+
ENSMUSG00000030079,Ruvbl1,56505,6,88.465409,88.497572,88.4814905,+
ENSMUSG00000030082,Sec61a1,53421,6,88.503579,88.518905,88.511242,-
ENSMUSG00000030083,Abtb1,80283,6,88.835914,88.841984,88.838949,-
ENSMUSG00000030084,Plxna1,18844,6,89.316314,89.36262,89.339467,-
ENSMUSG00000030086,Chchd6,66098,6,89.383146,89.595652,89.489399,-
ENSMUSG00000030087,Klf15,66277,6,90.462576,90.475238,90.468907,+
ENSMUSG00000030088,Aldh1l1,107747,6,90.486427,90.600203,90.543315,+
ENSMUSG00000030089,Slc41a3,71699,6,90.604725,90.646412,90.6255685,+
ENSMUSG00000030091,Nup210,54563,6,91.013068,91.116829,91.0649485,-
ENSMUSG00000030094,Xpc,22591,6,91.489305,91.515888,91.5025965,-
